"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","description","treatment"
"LOC115125161",136.916425934153,0.593532407016158,0.148490886210844,3.99709653677597,6.41241551715835e-05,0.0237609142253977,"60S ribosomal protein L32-like","liver"
"LOC115125976",519.08057814341,0.590626238416981,0.174429912533589,3.38603757714577,0.000709096730803452,0.0481713045792478,"60S ribosomal protein L3","liver"
"LOC115145095",311.162069601426,0.57571723056584,0.160760488447123,3.5812110060564,0.000342005297517829,0.0436490093123624,"proteasome subunit beta type-5-like","liver"
"LOC115128702",153.550384216592,0.540218340854628,0.126434966303038,4.27269731349349,1.93122531445321e-05,0.0230517281280278,"26S proteasome complex subunit SEM1","liver"
"LOC115135049",94.6064474653255,0.530000258175229,0.137363797187131,3.85836930128838,0.000114146081588652,0.0267734674774074,"bladder cancer-associated protein, transcript variant X2","liver"
"LOC115105069",181.193886984798,0.526141767449938,0.14163928201564,3.71465994434963,0.000203477137232104,0.0360596874503503,"eukaryotic translation initiation factor 1b","liver"
"LOCNA.357",193.309710071905,0.52440725155445,0.15238061596907,3.44143018598176,0.000578647771456737,0.0466002202575226,NA,"liver"
"LOCNA.4406",158.25734298771,0.507112629720198,0.131725815606401,3.84975889035646,0.000118234154708865,0.0267734674774074,NA,"liver"
"LOC115139187",143.999694322358,0.502158530091773,0.12184781868123,4.12119425301726,3.76913445262022e-05,0.0230517281280278,"splicing factor 3B subunit 6","liver"
"LOC115138705",700.210109238123,0.491914876693569,0.12455200075246,3.9494739042468,7.83231488010362e-05,0.0238352665668921,"proteasome subunit alpha type-3","liver"
"LOC115135968",118.176869419857,0.490806954860712,0.128079019750558,3.83206364177826,0.000127072854897413,0.0272604713979923,"malate dehydrogenase, mitochondrial-like","liver"
"LOC115111363",98.3469336555325,0.488124626238693,0.12613081545853,3.86998708019279,0.000108841121123794,0.0267734674774074,"glutaredoxin-1-like, transcript variant X1","liver"
"LOC115140097",81.1122763616699,0.48400673310129,0.131327099629125,3.6855053866883,0.000228249254223541,0.0372137584086061,"transcobalamin-2-like","liver"
"LOC115132717",76.6393436159539,0.480714093085177,0.134554011716352,3.57264779364997,0.000353389918377811,0.0436490093123624,"ras-related protein Rab-39B-like","liver"
"LOC115107636",84.8333385619588,0.47323688498275,0.12949078720418,3.65459887301908,0.000257584384359063,0.0397966689816034,"COP9 signalosome complex subunit 8-like, transcript variant X1","liver"
"LOC115104196",106.875930269911,0.466256266395672,0.131710570899362,3.54000641870979,0.000400117300498602,0.0453021699120084,"SUMO-conjugating enzyme UBC9-B, transcript variant X2","liver"
"LOCNA.3574",283.993417182409,0.463853769635258,0.130177226469883,3.5632482133315,0.000366294025887536,0.043912189691694,NA,"liver"
"LOC115121896",83.8215562505802,0.463623285879608,0.132315015256595,3.50393555093137,0.000458436292863429,0.0455752763344228,"vacuolar protein sorting-associated protein 29, transcript variant X2","liver"
"LOC115110656",73.048111008013,0.457927820937301,0.13519563935895,3.38714934230596,0.000706229330443334,0.0481713045792478,"SEC14-like protein 1, transcript variant X2","liver"
"LOC115126009",252.464003404165,0.439119866976784,0.127718519985813,3.4381847442764,0.000585628005462292,0.0466002202575226,"ATP synthase F(0) complex subunit B1, mitochondrial-like","liver"
"LOC115134514",107.365890738346,0.431401853764679,0.122502583179894,3.52157352576941,0.000428993683539953,0.0455752763344228,"40S ribosomal protein S13","liver"
"LOC115132418",125.043507466417,0.424272288639082,0.126126997050266,3.36384991763495,0.000768633294856236,0.0497293541243495,"serine/threonine-protein kinase PINK1, mitochondrial-like","liver"
"LOC115116869",559.328758645918,0.422270849437234,0.114130357340015,3.6998994770446,0.00021568488317467,0.0366304826591649,"cytochrome c oxidase subunit NDUFA4-like","liver"
"LOC115145216",204.780302746805,0.416275065219721,0.114234259524558,3.64404747710761,0.000268383879766034,0.0397966689816034,"V-type proton ATPase 16 kDa proteolipid subunit","liver"
"LOC115113712",765.507935780703,0.405692240033581,0.118898114529537,3.41209986078287,0.000644644927740964,0.0466002202575226,"ferritin, heavy subunit-like","liver"
"LOCNA.1800",67.9021499002825,0.402643417295095,0.106015731844909,3.79795913576416,0.000145892367850471,0.0297328645679261,NA,"liver"
"LOC115112920",65.1284244089856,0.402105692903244,0.0997537194404033,4.03098446011808,5.55437163806237e-05,0.0230517281280278,"renin receptor-like","liver"
"LOC115140186",155.996380722397,0.400670402428006,0.114711177103939,3.49286279282935,0.000477871978136992,0.0463763376877709,"dynein light chain 1, cytoplasmic-like","liver"
"LOC115138930",247.348124609799,0.380930463225652,0.110160670919836,3.45795336979072,0.00054429558348143,0.0466002202575226,"ATPase inhibitor B, mitochondrial-like, transcript variant X2","liver"
"LOC115142868",132.139874556434,0.379027205555762,0.111157771596128,3.4098129182806,0.00065007455383244,0.0466002202575226,"cytochrome c1, heme protein, mitochondrial-like","liver"
"LOC115143167",66.2406955859994,0.377327942850296,0.107354120651209,3.51479701534912,0.000440090232762081,0.0455752763344228,"GTP-binding protein Rheb-like","liver"
"LOC115101900",100.121047264529,0.375877419543138,0.111666361431317,3.36607564467236,0.000762457964262887,0.0497293541243495,"gamma-secretase subunit PEN-2","liver"
"LOC115143985",149.714335201736,0.366087268427121,0.102353641215713,3.57669022888576,0.000347972117627779,0.0436490093123624,"ADP-ribosylation factor 1","liver"
"LOC115142589",99.382477783106,0.365490006522588,0.102975710609664,3.54928365493881,0.000386280733621774,0.0449851505783529,"phosphoribosyl pyrophosphate synthase-associated protein 1-like, transcript variant X2","liver"
"LOCNA.3783",95.8529032742696,0.362847701075164,0.108299309143242,3.35041565773282,0.000806903782183142,0.0498324214572498,NA,"liver"
"LOCNA.4062",190.624500402747,0.360105831344361,0.104830088173512,3.43513811367135,0.000592251899888888,0.0466002202575226,NA,"liver"
"LOC115106562",687.498094276931,0.325941014646586,0.0953572794997012,3.41810312077545,0.00063059210200394,0.0466002202575226,"histone H3.3, transcript variant X3","liver"
"LOC115104729",486.108115545581,0.321152154558308,0.0855686314561605,3.75315286797411,0.000174624290901538,0.0338937433197461,"cytochrome b-c1 complex subunit 9-like","liver"
"LOC115142640",109.095304773969,0.315566753154491,0.084827674957349,3.72009197839215,0.000199150237342664,0.0360596874503503,"protein dpy-30 homolog, transcript variant X1","liver"
"LOC115112864",112.809569092862,0.309401302992203,0.0901442437371065,3.43229129410115,0.000598504339135668,0.0466002202575226,"casein kinase I, transcript variant X3","liver"
"LOC115119000",370.058749408274,0.283978977691898,0.0780312541206425,3.6392978799603,0.000273382416949189,0.0397966689816034,"transmembrane emp24 domain-containing protein 10-like","liver"
"LOC115109712",198.667896808025,0.279740498648551,0.0694706605315076,4.02674303811576,5.65547795093911e-05,0.0230517281280278,"rab GDP dissociation inhibitor beta-like","liver"
"LOC115133349",187.487319482589,0.266223417337568,0.0780909927184704,3.40914371901178,0.000651671382404021,0.0466002202575226,"ER membrane protein complex subunit 4, transcript variant X2","liver"
"LOC115136041",107.511172090772,-0.334087842403264,0.0996392502879375,-3.35297426905378,0.000799481386951599,0.0498324214572498,"serine/arginine-rich splicing factor 7-like, transcript variant X2","liver"
"LOC115145809",613.622575043974,-0.345181529208579,0.0961924994320501,-3.5884453699263,0.000332655678153977,0.0436490093123624,"long-chain-fatty-acid--CoA ligase 1-like, transcript variant X1","liver"
"LOC115102558",1927.85097847973,-0.37419835599109,0.0886466478688853,-4.22123526367918,2.42967189468321e-05,0.0230517281280278,"low-density lipoprotein receptor-related protein 1-like","liver"
"LOC115129419",68.4596069856954,-0.44044364037773,0.130677467033994,-3.37046355714222,0.000750418309466318,0.0497293541243495,"disks large homolog 3, transcript variant X1","liver"
"LOCNA.1063",109.432014231662,-0.499615147599967,0.142356845209835,-3.50959693482621,0.000448786440276849,0.0455752763344228,NA,"liver"
"LOC115145167",293.398560768979,-0.78028996464155,0.221816602348346,-3.51772570844884,0.000435262015572823,0.0455752763344228,"palladin-like","liver"
"LOC115107543",70.3369688879812,-0.795314328531265,0.202425984689745,-3.92891421400385,8.53302707282092e-05,0.0238352665668921,"pleckstrin homology domain-containing family G member 3-like, transcript variant X4","liver"
"LOC115120566",95.549824151983,-0.848762933282017,0.247744854917408,-3.42595584301832,0.000612639971271058,0.0466002202575226,"E3 ubiquitin-protein ligase RNF19A-like","liver"
"LOC115119914",74.829884789362,-0.890637876667808,0.212749501313187,-4.18632180649255,2.83511316428094e-05,0.0230517281280278,"unconventional myosin-XVI-like","liver"
"LOC115112270",119.800821201623,-0.974934358595759,0.271583367198814,-3.58981615351301,0.000330911266074496,0.0436490093123624,"disintegrin and metalloproteinase domain-containing protein 10-like","liver"
"LOC115116544",234.119529787756,-1.40736780886171,0.358406180590854,-3.92673978596456,8.610504772068e-05,0.0238352665668921,"alpha-tubulin N-acetyltransferase 1-like, transcript variant X2","liver"
