"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","description","treatment"
"LOC115134326",114.47635109517,0.855605623295131,0.287999031281145,2.97086285147914,0.00296964366110862,0.0870810616020052,"heat shock factor-binding protein 1-like","liver"
"LOC115141395",103.474588566078,0.852306210420623,0.295278042088784,2.88645306773049,0.0038961084984213,0.0960013657626954,"NADP-dependent malic enzyme-like","liver"
"LOC115133660",1044.79388012239,0.851910712148276,0.523516424659574,1.62728554830394,0.103676465775424,0.37878524947842,"phospholipase A2 inhibitor 31 kDa subunit-like","liver"
"LOC115123160",252.12253219629,0.848261893898699,0.263281954612003,3.22187631563575,0.00127354098618689,0.0594443493952484,"ferritin, middle subunit-like","liver"
"LOC115125749",80.1559409703033,0.840461615387542,0.288119572057355,2.91705839136896,0.00353349616689915,0.0935229245213049,"trypsinogen-like protein 3","liver"
"LOC115113035",293.773493709201,0.839360297124595,0.466932675323153,1.79760454019135,0.0722396983596107,0.326440144693762,"transmembrane protein 14A-like, transcript variant X1","liver"
"LOC115103576",155.560057498132,0.82614565812747,0.23796259719006,3.47174584528353,0.000517085627290488,0.0466002202575226,"dispanin subfamily A member 2b-like","liver"
"LOC115117313",95.6016421759522,0.795535623190641,0.271913381193942,2.92569501249821,0.00343687693021025,0.0933498989955878,"HMG domain-containing protein 4-like, transcript variant X1","liver"
"LOC115119163",359.674069479448,0.793109602361682,0.363106511894105,2.18423403707224,0.0289450550210669,0.216477145441961,"copper transport protein ATOX1-like","liver"
"LOC115110057",3360.3129211003,0.779006648687119,0.239919025870586,3.24695653402378,0.00116646202682549,0.05869752125112,"ferritin, middle subunit-like","liver"
"LOC115115591",159.659982995134,0.770575889917653,0.229457615702989,3.35824935492701,0.000784378204735364,0.0498324214572498,"dispanin subfamily A member 2b-like","liver"
"LOC115131673",100.828268389963,0.743371105271826,0.166698978911385,4.45936207963813,8.22039500802449e-06,0.0230517281280278,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 5-like","liver"
"LOCNA.1558",1303.72205052129,0.730349431444522,0.28759640640381,2.53949428846148,0.0111012857914634,0.147390361192198,NA,"liver"
"LOCNA.1734",146.906210630018,0.720448132536402,0.343550014309631,2.09706913848964,0.0359874554575845,0.236107404549444,NA,"liver"
"LOC115114346",70.6228892409173,0.715965657439405,0.361447585099662,1.98082844360958,0.0476105158700753,0.271034165763166,"UDP-glucuronosyltransferase-like, transcript variant X2","liver"
"LOC115143107",70.0593520219347,0.711110347674003,0.541282575391863,1.31375067294415,0.188930122215002,0.484057717936558,"uncharacterized LOC115143107, transcript variant X1","liver"
"LOC115132128",363.373681509995,0.70193986902343,0.263195778218731,2.66698757014285,0.00765345024081378,0.121857278052957,"neurotensin receptor type 1-like","liver"
"LOCNA.4356",147.811129250787,0.691096338113868,0.309845052764737,2.23045787546788,0.0257170610279021,0.20393529328741,NA,"liver"
"LOC115128076",97.9705654551206,0.690082396404773,0.277086294422716,2.49049631935963,0.0127564817066143,0.155344040114883,"protein CREG1-like, transcript variant X2","liver"
"LOC115111889",19397.1340741735,0.686116741701012,0.536686999805089,1.27842996374086,0.201097864573769,0.496718234682239,"apolipoprotein A-I-like","liver"
"LOCNA.4082",170.40484021809,0.684842557914115,0.440459037405838,1.5548382477236,0.119984597429831,0.401425114690117,NA,"liver"
"LOCNA.2988",103.888393846575,0.678535093818186,0.166806295368678,4.06780267086729,4.74585435868906e-05,0.0230517281280278,NA,"liver"
"LOC115102635",163.755141995053,0.674760058658144,0.19695621901259,3.42593933840196,0.000612677198691564,0.0466002202575226,"keratin, type I cytoskeletal 18-like","liver"
"LOCNA.2103",683.925896584146,0.674601400543041,0.19847379402054,3.39894444942804,0.000676464543691546,0.0475391289670128,NA,"liver"
"LOC115110056",72.4125409997342,0.670913731152356,0.24939873387774,2.69012484835328,0.00714252920116984,0.120800618356715,"ferritin, middle subunit-like","liver"
"LOC115109488",11153.4340130168,0.669667213395961,0.721495195420861,0.928165866725325,0.35332153719172,0.633584947467422,"zona pellucida sperm-binding protein 4-like","liver"
"LOC115113988",94.0418729235451,0.668939992603402,0.292311603682867,2.28844830029103,0.0221114275965384,0.188884564125132,"microsomal glutathione S-transferase 3-like, transcript variant X1","liver"
"LOC115135321",86.4114954822584,0.668550811762888,0.305697234878412,2.18697042526013,0.0287446830650298,0.21577040179201,"cytochrome c oxidase subunit 5B, mitochondrial-like","liver"
"LOC115123569",173.917895044511,0.664883665467794,0.224613453359717,2.96012396195604,0.00307515279144808,0.0891065651601981,"ferritin, middle subunit-like, transcript variant X1","liver"
"LOC115123161",148.108566323141,0.656266072317724,0.16123243708611,4.07031044235365,4.69505305267503e-05,0.0230517281280278,"ferritin, middle subunit-like","liver"
"LOC115105984",82.9916507740992,0.651651463263499,0.190217692201295,3.42581941628173,0.000612947755398226,0.0466002202575226,"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 8-like","liver"
"LOC115133295",217.205891168774,0.650081205163379,0.159246344845426,4.08223627232629,4.46044153190487e-05,0.0230517281280278,"oligosaccharyltransferase complex subunit ostc, transcript variant X2","liver"
"LOC115135536",522.407341118967,0.63535508923336,0.183644155853626,3.45970764100858,0.000540762169243134,0.0466002202575226,"V-type proton ATPase catalytic subunit A-like","liver"
"LOCNA.2599",103.760332519371,0.629183986379597,0.257769180579045,2.44088135348926,0.01465146748261,0.162280927878039,NA,"liver"
"LOCNA.655",94.898061111777,0.621557581159933,0.195540618279264,3.17866224741218,0.00147956386301205,0.0634810769014432,NA,"liver"
"LOC115147159",403.724922292986,0.617973573795203,0.209686804145376,2.94712667453676,0.00320741782070414,0.0895440755971923,"phosphatidylinositol 3-kinase regulatory subunit alpha-like, transcript variant X1","liver"
"LOCNA.729",142.98283190015,0.611659792926165,0.186198863469214,3.2849813448367,0.00101989124203437,0.0561767121963794,NA,"liver"
"LOC115108385",410.555972650859,0.609376713515804,0.369616923445223,1.64867102900961,0.0992150484586813,0.371350355847185,"MAP kinase-interacting serine/threonine-protein kinase 2-like, transcript variant X1","liver"
"LOC115141794",131.385783502347,0.608739229541534,0.322039670830606,1.89026161892251,0.0587229792448786,0.295499831360649,"claudin-4-like","liver"
"LOC115134734",1637.34562776711,0.608077091004289,0.473070779371301,1.28538290150241,0.198658513228427,0.495034422285118,"zona pellucida sperm-binding protein 4-like","liver"
"LOC115118407",145.306938415996,0.604186303855123,0.231652636004792,2.60815639431197,0.0091031352799556,0.132990607172398,"c-Myc-binding protein-like","liver"
"LOC115141548",123.209165585089,0.60114711726929,0.198165525716007,3.03356053025489,0.00241686220698652,0.0775679555565121,"flavin reductase (NADPH)-like, transcript variant X2","liver"
"LOC115132769",173.438306990046,0.600974024410986,0.352288736271459,1.70591325391653,0.0880242316894856,0.353721798165353,"extracellular matrix protein 1-like","liver"
"LOC115107007",88.1820911438502,0.593793358096276,0.330509255855026,1.79660129807904,0.0723989381906138,0.326705500362195,"suppressor of cytokine signaling 2-like, transcript variant X1","liver"
"LOC115125161",136.916425934153,0.593532407016158,0.148490886210844,3.99709653677597,6.41241551715835e-05,0.0237609142253977,"60S ribosomal protein L32-like","liver"
"LOC115122032",146.835619309866,0.593282015576228,0.246957256608347,2.40236721011653,0.0162893474413749,0.16682256324383,"protein S100-A1-like","liver"
"LOC115130477",169.720784417405,0.59322781779574,0.182344770886149,3.2533305721508,0.00114060721428308,0.0583029327148633,"lysozyme g-like","liver"
"LOC115125976",519.08057814341,0.590626238416981,0.174429912533589,3.38603757714577,0.000709096730803452,0.0481713045792478,"60S ribosomal protein L3","liver"
"LOCNA.3658",83.1892469073768,0.589595953976903,0.346573491695677,1.70121480177896,0.0889026593847608,0.353987042567599,NA,"liver"
"LOC115122004",71.5196740524863,0.589161161580892,0.307399353826508,1.91659856875759,0.055288949989611,0.288920205330326,"transmembrane protein 53-like, transcript variant X1","liver"
"LOC115107535",2862.4172705146,0.588044041482715,0.241016302956918,2.43985172068559,0.0146932915506793,0.162303133768479,"complement C1q-like protein 4, transcript variant X2","liver"
"LOC115128922",102.274551539047,0.585982254232355,0.266868771002418,2.19576929901268,0.0281084601574714,0.214550718355531,"macrophage receptor MARCO-like","liver"
"LOC115111545",75.6561493131742,0.583940544082283,0.279296673813199,2.09075366387227,0.0365501517193525,0.236820785401194,"GTPase-activating protein and VPS9 domain-containing protein 1-like, transcript variant X3","liver"
"LOC115136651",156.614730291269,0.583393385107917,0.241252575269467,2.41818510934565,0.0155981395440181,0.164057073949442,"tsukushin-like, transcript variant X3","liver"
"LOCNA.2044",62.2699235784404,0.58087434278987,0.211528962097198,2.74607475511064,0.00603130189599865,0.113288417180141,NA,"liver"
"LOC115109447",704.51609107576,0.57901297849395,0.183663428757975,3.1525763316602,0.00161836503349507,0.0660133230068486,"ADP-ribosylation factor 4-like","liver"
"LOCNA.4495",1169.24620163797,0.578356870385881,0.362891036568338,1.59374801828969,0.110992484492756,0.390341127517234,NA,"liver"
"LOC115145095",311.162069601426,0.57571723056584,0.160760488447123,3.5812110060564,0.000342005297517829,0.0436490093123624,"proteasome subunit beta type-5-like","liver"
"LOC115145370",124.640454772879,0.573576626852082,0.229468114501315,2.49959184132659,0.012433646609644,0.153620643406425,"cytochrome P450 2J2-like","liver"
"LOC115102232",387.579163910278,0.571027390444978,0.294831471378547,1.93679252684599,0.0527707098063922,0.284406663424513,"properdin-like","liver"
"LOC115112196",64.8614355220064,0.570126105483748,0.33211216096216,1.7166673566907,0.0860399677758163,0.350742551825069,"3 beta-hydroxysteroid dehydrogenase/Delta 5-->4-isomerase-like","liver"
"LOC115143532",66.6910012255828,0.567604404098289,0.325981650343692,1.74121581230062,0.0816457565831773,0.344681911946415,"glycerol-3-phosphate dehydrogenase [NAD(+)], cytoplasmic-like","liver"
"LOC115133055",121.575352511435,0.566344545379556,0.225454688461492,2.51201050306075,0.0120045515788981,0.153195161526687,"protein mono-ADP-ribosyltransferase PARP12-like","liver"
"LOC115107123",1552.03193193263,0.560537090327879,0.223147265629811,2.51196038071906,0.0120062567067054,0.153195161526687,"sodium-coupled neutral amino acid transporter 4-like, transcript variant X2","liver"
"LOCNA.4319",79.4010147603519,0.559135138794657,0.213589938153726,2.61779718477298,0.00884993881041524,0.132438555290874,NA,"liver"
"LOC115114956",643.122525833237,0.558959363986557,0.200685322523089,2.78525283742287,0.00534859990921892,0.105829578786293,"40S ribosomal protein S17-like","liver"
"LOC115128708",2492.29394525075,0.558849266836111,0.654209734093437,0.854235633791859,0.392974442962075,0.66851578861161,"BPTI/Kunitz domain-containing protein-like, transcript variant X1","liver"
"LOC115119255",150.654238242258,0.555557758215994,0.322985261039452,1.72007154886282,0.0854194366629161,0.350278629727902,"ferritin, middle subunit-like","liver"
"LOCNA.1183",121.315096438226,0.554156605659393,0.177746056034886,3.11768721073974,0.00182276140452474,0.0681612429802095,NA,"liver"
"LOC115113421",66.0490549477878,0.551635763093653,0.464663337706039,1.18717298811863,0.235159393233896,0.529270947996334,"C-X-C motif chemokine 9-like","liver"
"LOCNA.2058",68.9687060755248,0.549037439870063,0.209795758731333,2.61700924360996,0.00887039391423171,0.132438555290874,NA,"liver"
"LOC115133187",275.556666573045,0.542457711027428,0.181367547378631,2.99093039999582,0.00278128877030103,0.0838344368978035,"aldo-keto reductase family 1 member B1-like","liver"
"LOC115107282",70.4621530555186,0.542452376938618,0.217259009660669,2.49680037567077,0.012531948230145,0.154320909323478,"small integral membrane protein 8-like","liver"
"LOCNA.2292",119.328697531419,0.542004928130505,0.289674324372612,1.87108377418123,0.0613334702306934,0.303588391933486,NA,"liver"
"LOC115128702",153.550384216592,0.540218340854628,0.126434966303038,4.27269731349349,1.93122531445321e-05,0.0230517281280278,"26S proteasome complex subunit SEM1","liver"
"LOC115101429",1129.86188689661,0.539192904558803,0.201580385495589,2.67482822415082,0.00747675483297212,0.121408262559417,"ADP/ATP translocase 2-like","liver"
"LOC115102637",150.166976849513,0.538677606997469,0.201587917116166,2.67217209594488,0.00753619877284174,0.121408262559417,"keratin, type II cytoskeletal 8-like","liver"
"LOC115132527",170.353149271136,0.538612332783268,0.236345319994679,2.27892108375742,0.0226717568607317,0.191325219387872,"keratin, type II cytoskeletal 8-like","liver"
"LOC115147101",65.6823138431096,0.535731534775691,0.167186267968058,3.20439914884664,0.00135344697658134,0.060622526115885,"dolichol phosphate-mannose biosynthesis regulatory protein-like, transcript variant X2","liver"
"LOC115143312",137.23732401798,0.535353237566831,0.526644536308675,1.01653620356378,0.309374116476836,0.600632855049677,"interferon-induced GTP-binding protein Mx3, transcript variant X2","liver"
"LOC115131360",2096.54251578148,0.533843135874096,0.286892061480369,1.86078043818799,0.0627751890664583,0.306468899732217,"fatty acid-binding protein, liver-like","liver"
"LOC115125541",65.7725142746764,0.532119874058385,0.41406387906118,1.28511541568146,0.198751955376594,0.495034422285118,"NLR family CARD domain-containing protein 3-like","liver"
"LOC115135463",133.373861103397,0.531046058094212,0.222881441293799,2.38263919602977,0.0171890321725381,0.171721801802121,"dnaJ homolog subfamily C member 16-like","liver"
"LOC115122029",79.7929891512178,0.530526278533203,0.214733627578908,2.4706250460853,0.0134877154681145,0.157883405011954,"keratinocyte-associated protein 2-like","liver"
"LOC115135049",94.6064474653255,0.530000258175229,0.137363797187131,3.85836930128838,0.000114146081588652,0.0267734674774074,"bladder cancer-associated protein, transcript variant X2","liver"
"LOCNA.1676",106.345275197893,0.526451204057847,0.183814041517331,2.86404237517519,0.00418272051822599,0.0963575161219096,NA,"liver"
"LOC115105069",181.193886984798,0.526141767449938,0.14163928201564,3.71465994434963,0.000203477137232104,0.0360596874503503,"eukaryotic translation initiation factor 1b","liver"
"LOCNA.357",193.309710071905,0.52440725155445,0.15238061596907,3.44143018598176,0.000578647771456737,0.0466002202575226,NA,"liver"
"LOC115121200",611.625340051307,0.522516898577759,0.185956556082219,2.80988694126349,0.00495589058902784,0.102026657603684,"transcription factor BTF3, transcript variant X2","liver"
"LOC115110214",169.6555699466,0.522461902534051,0.170050996873669,3.0723836504304,0.00212356600229019,0.075266565437694,"nucleoside diphosphate kinase A-like","liver"
"LOC115142782",62.9232902367079,0.522112772696108,0.167451486442852,3.11799425485718,0.0018208635297769,0.0681612429802095,"myosin regulatory light polypeptide 9","liver"
"LOC115107579",84.4850618697084,0.521912088838381,0.217638558263017,2.3980681226883,0.0164817996669107,0.16794953860582,"zinc transporter 1-like","liver"
"LOC115132762",81.720426715795,0.521777773428583,0.340596057636553,1.53195482369725,0.125533583243913,0.408851159108275,"ictacalcin-like","liver"
"LOC115106415",338.497566742022,0.521560413789938,0.182541933436427,2.85720877373953,0.00427384626592881,0.0963575161219096,"zinc transporter ZIP11-like, transcript variant X2","liver"
"LOCNA.3738",283.287109204076,0.521515640810925,0.268181063526315,1.94464006501247,0.0518183136990311,0.283191413425885,NA,"liver"
"LOC115112959",335.047571698218,0.51833945969421,0.175751712517207,2.94927117505875,0.00318524352828921,0.0895382939400472,"cell cycle control protein 50C-like","liver"
"LOC115144825",57.3969165788124,0.518314090637152,0.315803697528178,1.64125402803716,0.100744694696083,0.37330488689203,"solute carrier family 41 member 2-like","liver"
"LOC115108996",134.622218687677,0.517161300236836,0.213637252315227,2.42074495263472,0.0154887401036066,0.164057073949442,"cytochrome c oxidase subunit 8B, mitochondrial-like","liver"
"LOC115135539",310.750561531028,0.51581799078754,0.23512277080544,2.19382405634532,0.0282480606940475,0.215038736162408,"thiosulfate:glutathione sulfurtransferase-like","liver"
"LOCNA.3650",65.2671928821802,0.514071519285701,0.183959484659765,2.7944822754667,0.00519828903054766,0.104916091990754,NA,"liver"
"LOC115118427",246.299653437133,0.513102131764553,0.490578044087585,1.04591336271247,0.295601034262107,0.589799189790501,"docking protein 5-like","liver"
"LOCNA.3941",136.206975655152,0.512635232431823,0.341938376468551,1.49920356330337,0.133820830928802,0.41957977451215,NA,"liver"
"LOC115130839",66.4204067926245,0.512421010834283,0.501752542922599,1.02126240925366,0.307130131067813,0.598746474685054,"glutathione S-transferase P-like","liver"
"LOCNA.18",1627.30121478001,0.507673453649888,0.241861059394441,2.09902931427231,0.0358143166987753,0.23609837386972,NA,"liver"
"LOCNA.4406",158.25734298771,0.507112629720198,0.131725815606401,3.84975889035646,0.000118234154708865,0.0267734674774074,NA,"liver"
"LOC115139187",143.999694322358,0.502158530091773,0.12184781868123,4.12119425301726,3.76913445262022e-05,0.0230517281280278,"splicing factor 3B subunit 6","liver"
"LOC115103834",502.018989742158,0.501097601753677,0.206761074406101,2.42355870510456,0.0153692689700752,0.164057073949442,"integral membrane protein GPR155-like, transcript variant X2","liver"
"LOC115109368",21560.2011986255,0.500928476908243,0.164698924308148,3.04147995509076,0.00235418239655861,0.0775050244940333,"metallothionein A","liver"
"LOCNA.887",114.852553451972,0.500326685718726,0.259714003863541,1.92645247570712,0.0540479004872516,0.286514561702375,NA,"liver"
"LOC115124622",59.1622796914558,0.49921589077696,0.258304634466486,1.93266331364152,0.0532776873418877,0.284406663424513,"eukaryotic translation initiation factor 4E-binding protein 3-like","liver"
"LOC115136834",78.2945116827821,0.497290589177666,0.252633049470814,1.96843045761167,0.0490185303212952,0.274827413465748,"complement C4-B-like","liver"
"LOCNA.2400",8606.03818048327,0.497193499211046,0.216553405154136,2.29593941899532,0.0216793454715319,0.187611490747269,NA,"liver"
"LOC115132091",143.281878399149,0.497095207141487,0.312891806073123,1.5887127674584,0.112125255134005,0.392631048046567,"small integral membrane protein 11A-like","liver"
"LOC115132815",158.184996508307,0.496814777495367,0.1579443248174,3.14550572215708,0.00165799951526572,0.0669109507348819,"NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 11, mitochondrial-like","liver"
"LOC115145073",96.011369336583,0.494296278021113,0.18015765376018,2.74368736328629,0.00607533672754281,0.113592075694791,"peroxiredoxin-6-like","liver"
"LOC115138705",700.210109238123,0.491914876693569,0.12455200075246,3.9494739042468,7.83231488010362e-05,0.0238352665668921,"proteasome subunit alpha type-3","liver"
"LOC115135968",118.176869419857,0.490806954860712,0.128079019750558,3.83206364177826,0.000127072854897413,0.0272604713979923,"malate dehydrogenase, mitochondrial-like","liver"
"LOC115111363",98.3469336555325,0.488124626238693,0.12613081545853,3.86998708019279,0.000108841121123794,0.0267734674774074,"glutaredoxin-1-like, transcript variant X1","liver"
"LOC115124641",294.079854288374,0.487798251051103,0.243775285063324,2.001016021474,0.0453906633466916,0.262535331535087,"eukaryotic translation initiation factor 4E-binding protein 3-like","liver"
"LOCNA.4201",64.8486179578886,0.484488301257213,0.185442401028505,2.61260800426511,0.00898542963992402,0.132717504482031,NA,"liver"
"LOC115140097",81.1122763616699,0.48400673310129,0.131327099629125,3.6855053866883,0.000228249254223541,0.0372137584086061,"transcobalamin-2-like","liver"
"LOC115132717",76.6393436159539,0.480714093085177,0.134554011716352,3.57264779364997,0.000353389918377811,0.0436490093123624,"ras-related protein Rab-39B-like","liver"
"LOC115111365",91.1797224554729,0.480360404246287,0.149004078644777,3.22380708377426,0.00126498587420725,0.0594443493952484,"osteoclast-stimulating factor 1-like","liver"
"LOC115103192",66.905700812383,0.478211034841128,0.169752486152809,2.81710769414386,0.00484582740548769,0.101812332498803,"transmembrane protein 56-B-like, transcript variant X2","liver"
"LOC115105853",752.407153920372,0.477910193194781,0.223461639697612,2.13866770977556,0.0324625895244111,0.226571087160102,"lipocalin-like, transcript variant X1","liver"
"LOC115115363",1165.65984416294,0.477788613623418,0.262840189324844,1.81779131589697,0.0690960344370687,0.318558887877826,"ferritin, middle subunit-like","liver"
"LOC115110871",101.299772827179,0.475154528863426,0.191779330638643,2.47761073772193,0.013226535768889,0.156834820487643,"uncharacterized LOC115110871","liver"
"LOC115119134",244.99491772892,0.47478630699421,0.444342815934512,1.06851352147029,0.285288934378139,0.58239342543492,"glutathione-specific gamma-glutamylcyclotransferase 1-like","liver"
"LOC115106922",1351.83896424648,0.47414384668515,0.605341588159871,0.78326659849435,0.433470573306828,0.70001032361277,"galactose-specific lectin nattectin-like, transcript variant X2","liver"
"LOC115116310",78.0417944528638,0.473743415479322,0.217955660375893,2.17357702324542,0.0297369155342289,0.218899134271285,"60S ribosomal protein L32","liver"
"LOC115107636",84.8333385619588,0.47323688498275,0.12949078720418,3.65459887301908,0.000257584384359063,0.0397966689816034,"COP9 signalosome complex subunit 8-like, transcript variant X1","liver"
"LOCNA.1533",731.06682744857,0.472882794802698,0.157183957768801,3.00846728581713,0.00262569069169189,0.0829636841809004,NA,"liver"
"LOC115126710",1553.97029299949,0.472713402921689,0.265680651417614,1.779254154939,0.07519810343153,0.330036247275265,"complement factor H-related protein 1-like","liver"
"LOC115146256",83.8975168568156,0.471974654055942,0.199444386277705,2.36644742358789,0.0179597249869519,0.173623010794562,"GTP cyclohydrolase 1 feedback regulatory protein","liver"
"LOCNA.3462",71.7061048928362,0.471495991943549,0.338165732631596,1.39427489673297,0.163234608467792,0.455221463268358,NA,"liver"
"LOCNA.2380",62.0224776560916,0.469710850628821,0.318961418192661,1.4726259159818,0.140851932766266,0.428662337025424,NA,"liver"
"LOC115106206",648.983707817007,0.469475609185975,0.358973438346062,1.30782826536983,0.190931564837462,0.486229707127386,"C-reactive protein-like","liver"
"LOC115111478",57.7200190832153,0.467577458377866,0.178273787589547,2.62280543146592,0.00872090603093499,0.132142799189929,"small nuclear ribonucleoprotein Sm D3, transcript variant X1","liver"
"LOC115104196",106.875930269911,0.466256266395672,0.131710570899362,3.54000641870979,0.000400117300498602,0.0453021699120084,"SUMO-conjugating enzyme UBC9-B, transcript variant X2","liver"
"LOC115105520",72.370640434349,0.465558649732437,0.302198713932655,1.54057124755397,0.123421170171575,0.406024769668554,"GTPase Era, mitochondrial, transcript variant X1","liver"
"LOCNA.3735",61.9928494757997,0.465373436872604,0.654514671121285,0.711020634686992,0.477071448992589,0.733165339596639,NA,"liver"
"LOC115132965",1411.1986056771,0.464789358734298,0.241339662790633,1.92587224727132,0.0541203275369902,0.286514561702375,"sodium-coupled neutral amino acid transporter 4-like, transcript variant X2","liver"
"LOC115132995",1251.02889875504,0.463989652077989,0.177211933932695,2.61827542751276,0.0088375440965516,0.132438555290874,"ribose-phosphate pyrophosphokinase 2-like, transcript variant X1","liver"
"LOCNA.3574",283.993417182409,0.463853769635258,0.130177226469883,3.5632482133315,0.000366294025887536,0.043912189691694,NA,"liver"
"LOC115121896",83.8215562505802,0.463623285879608,0.132315015256595,3.50393555093137,0.000458436292863429,0.0455752763344228,"vacuolar protein sorting-associated protein 29, transcript variant X2","liver"
"LOC115101839",107.729593374061,0.462667914875161,0.460754640210637,1.00415248051251,0.315305122738652,0.602661842209414,"RNA-binding Raly-like protein, transcript variant X1","liver"
"LOC115128493",159.376965607875,0.460760798711612,0.204075042086515,2.25780082660122,0.0239580796736358,0.196485176558832,"thioredoxin-interacting protein-like","liver"
"LOC115110978",1606.54115977384,0.459932530426641,0.148145663189643,3.10459665523841,0.00190538661520269,0.0697568551546578,"cytochrome c oxidase subunit 7C, mitochondrial-like","liver"
"LOC115110656",73.048111008013,0.457927820937301,0.13519563935895,3.38714934230596,0.000706229330443334,0.0481713045792478,"SEC14-like protein 1, transcript variant X2","liver"
"LOC115119183",101.811365475874,0.457855352663055,0.163940655412246,2.79281152995107,0.00522521262858761,0.104916091990754,"hydroxyacylglutathione hydrolase, mitochondrial-like","liver"
"LOC115130168",79.3505986534603,0.457418288801749,0.203019521272166,2.25307539854032,0.0242543953442407,0.197327176493264,"gamma-glutamyl hydrolase-like, transcript variant X1","liver"
"LOC115130904",2324.90113174701,0.45682740633548,0.234001284123228,1.95224315989184,0.0509093422462046,0.280793611631299,"ribonuclease-like 3","liver"
"LOC115122065",1827.40724230252,0.455389257324023,0.232738390094169,1.95665724567299,0.0503877797223621,0.279429374351494,"complement C1q-like protein 2","liver"
"LOC115102234",65.4824515960026,0.45477371799826,0.187513206313356,2.42528900731546,0.0152962042883994,0.164057073949442,"NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 11, mitochondrial-like","liver"
"LOC115123117",128.074863955727,0.453434641044682,0.194472365859039,2.33161477231859,0.0197209659924438,0.179507590460935,"nucleus accumbens-associated protein 2-like, transcript variant X1","liver"
"LOC115114211",842.194092606941,0.452740757909435,0.156536229972751,2.89224263282849,0.00382502424329644,0.0960013657626954,"40S ribosomal protein S28","liver"
"LOC115102139",713.10469079888,0.452586856031745,0.157258980847438,2.87797144298432,0.00400241368915292,0.0963575161219096,"nascent polypeptide-associated complex subunit alpha-like, transcript variant X1","liver"
"LOC115143133",99.9748570895589,0.452194730655517,0.217215637459892,2.08177797852612,0.037362754117462,0.238699977715949,"CD302 antigen-like","liver"
"LOC115131775",1336.90479125622,0.452035360821652,0.138960588429855,3.25297529270202,0.00114203426710855,0.0583029327148633,"40S ribosomal protein S27","liver"
"LOC115129029",66.222080311856,0.45088277782769,0.159385948691582,2.82887407283415,0.00467120751347213,0.101066948222484,"thioredoxin-like protein 4A","liver"
"LOCNA.2974",2497.11887369325,0.450171288497867,0.220108537954687,2.04522410934619,0.0408327686338332,0.251032224662902,NA,"liver"
"LOC115144376",328.080197415305,0.447582185679246,0.161739817478733,2.76729745746188,0.00565231558019708,0.110199492032117,"cytochrome c oxidase assembly protein COX14 homolog","liver"
"LOC115130426",111.030801602674,0.446097955347497,0.177549641528897,2.51252523804669,0.0119870530650019,0.153195161526687,"cytochrome b5-like","liver"
"LOC115110573",625.768082777852,0.44434144015241,0.205212818949651,2.16527136280619,0.0303669100902119,0.219820045083189,"choline transporter-like protein 2, transcript variant X3","liver"
"LOCNA.3009",695.686723511688,0.444129762982283,0.195841774398944,2.26779891238913,0.0233414657378928,0.19376744266324,NA,"liver"
"LOC115145882",67.8220315411759,0.444004833448079,0.141608049054588,3.13544912462512,0.00171591188139207,0.0681612429802095,"MICOS complex subunit Mic10-like","liver"
